,mfg,sell,demand,fcost,rma
47765,203,448.63,6692,142.1,1
47766,109,240.89000000000001,2180,76.3,2
47767,67,148.07,6734,46.9,2
47768,56,123.76,1904,39.2,3
47769,317,700.5699999999999,2253,221.9,2
47770,410,906.1,3902,287.0,2
47771,233,514.9300000000001,2584,163.1,1
47772,348,769.08,4056,243.60000000000002,3
47773,143,316.03,6657,100.1,1
47774,476,1051.96,4997,333.2,3
47775,159,351.39,2018,111.3,3
47776,170,375.7,6107,119.0,2
47777,348,769.08,6301,243.60000000000002,3
47778,182,402.21999999999997,1667,127.4,3
47779,311,687.3100000000001,1996,217.7,1
47780,95,209.95,2045,66.5,3
47781,179,395.59000000000003,3732,125.30000000000001,3
47782,160,353.6,5686,112.0,2
47783,248,548.08,6494,173.6,1
47784,255,563.55,3764,178.5,3
47785,149,329.29,3020,104.3,1
47786,86,190.05999999999997,2152,60.2,2
47787,357,788.97,4518,249.9,2
47788,491,1085.1100000000001,3268,343.7,1
47789,240,530.4,5061,168.0,3
47790,242,534.8199999999999,3497,169.4,3
47791,476,1051.96,3358,333.2,3
47792,390,861.9,3202,273.0,1
47793,233,514.9300000000001,1806,163.1,3
47794,394,870.7399999999999,4892,275.8,3
47795,391,864.11,2423,273.7,3
47796,455,1005.55,5031,318.5,1
47797,237,523.77,2998,165.9,1
47798,67,148.07,4926,46.9,2
47799,259,572.39,2438,181.3,1
47800,370,817.7,3839,259.0,1
47801,53,117.13,5974,37.1,3
47802,82,181.22,2354,57.400000000000006,1
47803,135,298.35,6006,94.5,1
47804,405,895.05,4354,283.5,2
47805,409,903.8899999999999,5918,286.3,3
47806,429,948.0899999999999,1648,300.3,3
47807,407,899.47,4189,284.9,1
47808,423,934.83,2549,296.1,1
47809,295,651.95,6827,206.5,1
47810,392,866.3199999999999,6577,274.4,1
47811,236,521.56,2327,165.2,3
47812,276,609.96,3707,193.2,3
47813,325,718.25,4075,227.5,3
47814,93,205.53,2747,65.1,1
47815,146,322.65999999999997,6584,102.2,2
47816,431,952.51,2103,301.7,1
47817,353,780.13,6129,247.10000000000002,1
47818,138,304.98,6273,96.6,1
47819,439,970.1899999999999,6130,307.3,1
47820,409,903.8899999999999,5891,286.3,3
47821,468,1034.28,5568,327.6,3
47822,82,181.22,1810,57.400000000000006,1
47823,180,397.8,3872,126.0,3
47824,146,322.65999999999997,5587,102.2,3
47825,485,1071.85,5328,339.5,3
47826,403,890.63,4921,282.1,3
47827,497,1098.37,6159,347.9,3
47828,223,492.83000000000004,5547,156.1,1
47829,262,579.02,3061,183.4,3
47830,369,815.4899999999999,5936,258.3,1
47831,75,165.75,4584,52.5,1
47832,256,565.76,4268,179.2,1
47833,313,691.73,4918,219.1,2
47834,228,503.88,3309,159.6,2
47835,125,276.25,2476,87.5,2
47836,474,1047.54,2337,331.8,2
47837,489,1080.69,3166,342.3,2
47838,315,696.15,4690,220.5,3
47839,237,523.77,6177,165.9,3
47840,121,267.40999999999997,5803,84.7,2
47841,166,366.86,6657,116.2,1
47842,365,806.65,2880,255.5,3
47843,275,607.75,3835,192.5,2
47844,274,605.54,6722,191.8,1
47845,114,251.94,1950,79.8,1
47846,239,528.19,4459,167.3,1
47847,399,881.79,1767,279.3,2
47848,452,998.92,5696,316.4,1
47849,134,296.14,4627,93.8,1
47850,69,152.49,4573,48.3,3
47851,194,428.74,3137,135.8,1
47852,98,216.57999999999998,2729,68.6,1
47853,129,285.09000000000003,4392,90.3,3
47854,461,1018.8100000000001,3533,322.7,1
47855,387,855.27,3286,270.9,2
47856,466,1029.8600000000001,3097,326.2,2
47857,112,247.52,5884,78.4,3
47858,317,700.5699999999999,1858,221.9,1
47859,277,612.17,2174,193.9,3
47860,124,274.04,4173,86.8,2
47861,193,426.53000000000003,6230,135.1,2
47862,366,808.86,3169,256.2,2
47863,470,1038.7,2664,329.0,2
47864,430,950.3,3433,301.0,2
47865,328,724.88,2492,229.60000000000002,2
47866,272,601.12,5395,190.4,2
47867,429,948.0899999999999,6429,300.3,2
47868,143,316.03,3661,100.1,1
47869,72,159.12,3609,50.4,1
47870,219,483.99,3489,153.3,2
47871,152,335.91999999999996,4458,106.4,1
47872,359,793.3899999999999,5782,251.3,1
47873,345,762.45,6293,241.5,2
47874,383,846.4300000000001,4553,268.1,1
47875,358,791.1800000000001,5454,250.60000000000002,3
47876,256,565.76,5673,179.2,3
47877,487,1076.27,5054,340.9,3
47878,173,382.33000000000004,3364,121.1,1
47879,427,943.67,4981,298.9,3
47880,353,780.13,4939,247.10000000000002,3
47881,483,1067.43,4089,338.1,3
47882,109,240.89000000000001,3748,76.3,2
47883,427,943.67,6273,298.9,2
47884,251,554.71,3033,175.7,1
47885,150,331.5,3224,105.0,3
47886,175,386.75,2288,122.5,2
47887,121,267.40999999999997,5758,84.7,3
47888,468,1034.28,2909,327.6,2
47889,475,1049.75,5432,332.5,3
47890,395,872.95,6132,276.5,2
47891,374,826.54,2978,261.8,3
47892,304,671.8399999999999,5092,212.8,2
47893,198,437.58000000000004,6359,138.6,2
47894,307,678.47,1813,214.9,1
47895,62,137.02,3688,43.4,2
47896,72,159.12,2419,50.4,2
47897,184,406.64,2418,128.8,2
47898,497,1098.37,5437,347.9,2
47899,448,990.08,6147,313.6,3
47900,269,594.49,6765,188.3,3
47901,492,1087.32,4291,344.4,3
47902,492,1087.32,5720,344.4,1
47903,314,693.9399999999999,2549,219.8,3
47904,72,159.12,6467,50.4,2
47905,356,786.76,6034,249.2,3
47906,491,1085.1100000000001,2050,343.7,1
47907,360,795.6,2076,252.0,3
47908,420,928.2,6883,294.0,1
47909,60,132.6,6298,42.0,1
47910,345,762.45,3545,241.5,2
47911,166,366.86,2424,116.2,3
47912,427,943.67,3075,298.9,2
47913,146,322.65999999999997,6794,102.2,1
47914,246,543.66,2068,172.2,2
47915,161,355.81,3892,112.7,3
47916,275,607.75,2813,192.5,1
47917,321,709.4100000000001,2586,224.7,1
47918,279,616.59,2732,195.3,2
47919,323,713.83,3817,226.10000000000002,2
47920,189,417.69,6634,132.3,3
47921,141,311.61,1963,98.7,1
47922,125,276.25,6361,87.5,1
47923,140,309.4,5221,98.0,1
47924,275,607.75,4429,192.5,3
47925,379,837.5899999999999,5421,265.3,1
47926,180,397.8,1760,126.0,1
47927,434,959.1399999999999,3578,303.8,2
47928,189,417.69,4769,132.3,3
47929,191,422.11,1544,133.7,1
47930,229,506.09000000000003,2450,160.3,3
47931,488,1078.48,5544,341.6,1
47932,400,884.0,6792,280.0,3
47933,63,139.23,3165,44.1,3
47934,383,846.4300000000001,5336,268.1,2
47935,210,464.1,2544,147.0,1
47936,185,408.85,4481,129.5,3
47937,475,1049.75,5455,332.5,2
47938,382,844.22,4787,267.4,2
47939,460,1016.6,1589,322.0,3
47940,492,1087.32,5279,344.4,2
47941,144,318.24,4500,100.8,3
47942,241,532.61,1928,168.7,1
47943,289,638.69,2832,202.3,2
47944,144,318.24,1748,100.8,3
47945,284,627.64,5328,198.8,2
47946,155,342.55,6976,108.5,1
47947,421,930.4100000000001,4745,294.7,3
47948,223,492.83000000000004,3003,156.1,3
47949,210,464.1,3413,147.0,1
47950,437,965.77,4317,305.9,2
47951,285,629.85,3097,199.5,1
47952,245,541.45,3364,171.5,1
47953,173,382.33000000000004,4711,121.1,3
47954,53,117.13,4294,37.1,1
47955,219,483.99,4215,153.3,1
47956,459,1014.3899999999999,4520,321.3,3
47957,108,238.68,3087,75.6,2
47958,269,594.49,4731,188.3,3
47959,480,1060.8,3703,336.0,3
47960,111,245.30999999999997,6203,77.7,3
47961,430,950.3,5413,301.0,3
47962,58,128.18,2988,40.6,3
47963,487,1076.27,2164,340.9,1
47964,71,156.91,4915,49.7,3
47965,51,112.71000000000001,1990,35.7,3
47966,334,738.1399999999999,4242,233.8,3
47967,482,1065.22,3422,337.4,3
47968,323,713.83,3389,226.10000000000002,3
47969,460,1016.6,6946,322.0,2
47970,125,276.25,2312,87.5,1
47971,408,901.6800000000001,4348,285.6,1
47972,234,517.14,6833,163.8,2
47973,59,130.39,3745,41.3,1
47974,248,548.08,1732,173.6,2
47975,55,121.55,2154,38.5,2
47976,180,397.8,5937,126.0,1
47977,59,130.39,5848,41.3,2
47978,480,1060.8,4158,336.0,3
47979,334,738.1399999999999,4898,233.8,1
47980,246,543.66,5167,172.2,2
47981,230,508.3,5849,161.0,1
47982,310,685.1,3895,217.0,1
47983,489,1080.69,6788,342.3,1
47984,410,906.1,5987,287.0,2
47985,241,532.61,4251,168.7,3
47986,345,762.45,6848,241.5,2
47987,340,751.4,3957,238.0,2
47988,181,400.01,3891,126.7,1
47989,491,1085.1100000000001,4160,343.7,2
47990,208,459.68,2830,145.6,2
47991,189,417.69,6089,132.3,2
47992,342,755.8199999999999,2593,239.4,2
47993,249,550.29,3863,174.3,3
47994,367,811.0699999999999,5062,256.9,2
47995,440,972.4,3190,308.0,1
47996,334,738.1399999999999,6138,233.8,2
47997,327,722.67,6525,228.9,3
47998,51,112.71000000000001,5813,35.7,1
47999,470,1038.7,6052,329.0,1
48000,350,773.5,5679,245.0,1
48001,414,914.9399999999999,5394,289.8,2
48002,142,313.82,1869,99.4,3
48003,172,380.11999999999995,1907,120.4,3
48004,499,1102.79,5359,349.3,1
48005,371,819.9100000000001,2233,259.7,3
48006,461,1018.8100000000001,3431,322.7,3
48007,64,141.44,5956,44.8,3
48008,391,864.11,5829,273.7,3
48009,318,702.78,6581,222.6,1
48010,381,842.01,2278,266.7,1
48011,252,556.92,5247,176.4,2
48012,95,209.95,3634,66.5,3
48013,484,1069.6399999999999,4501,338.8,3
48014,169,373.49,4326,118.30000000000001,2
48015,288,636.48,4434,201.6,3
48016,477,1054.17,6541,333.9,2
48017,205,453.05,2341,143.5,3
48018,497,1098.37,6047,347.9,1
48019,69,152.49,6702,48.3,1
48020,423,934.83,2779,296.1,1
48021,316,698.36,6553,221.2,1
48022,134,296.14,3501,93.8,1
48023,158,349.18,3928,110.6,1
48024,392,866.3199999999999,2438,274.4,1
48025,267,590.0699999999999,2359,186.9,3
48026,307,678.47,2345,214.9,1
48027,305,674.05,4714,213.5,1
48028,402,888.42,6108,281.4,2
48029,340,751.4,1864,238.0,3
48030,394,870.7399999999999,6666,275.8,3
48031,127,280.67,3931,88.9,2
48032,452,998.92,1762,316.4,2
48033,116,256.36,2356,81.2,1
48034,429,948.0899999999999,1536,300.3,3
48035,300,663.0,4589,210.0,2
48036,212,468.52,6762,148.4,1
48037,417,921.5699999999999,3405,291.9,2
48038,368,813.28,5384,257.6,2
48039,275,607.75,5013,192.5,3
48040,424,937.04,3199,296.8,3
48041,333,735.9300000000001,3628,233.10000000000002,1
48042,432,954.72,5871,302.4,3
48043,117,258.57,2274,81.9,3
48044,467,1032.07,4379,326.9,3
48045,147,324.87,3160,102.9,1
48046,193,426.53000000000003,4597,135.1,1
48047,197,435.36999999999995,3925,137.9,2
48048,378,835.38,5817,264.6,2
48049,454,1003.3399999999999,5483,317.8,2
48050,471,1040.91,4421,329.7,2
48051,421,930.4100000000001,5038,294.7,2
48052,294,649.74,5399,205.8,2
48053,396,875.1600000000001,1622,277.2,1
48054,155,342.55,5394,108.5,2
48055,256,565.76,4931,179.2,1
48056,104,229.84,1640,72.8,3
48057,386,853.0600000000001,3532,270.2,2
48058,278,614.38,1552,194.6,1
48059,179,395.59000000000003,2473,125.30000000000001,2
48060,447,987.87,2004,312.9,2
48061,431,952.51,5196,301.7,2
48062,139,307.19,6153,97.3,2
48063,449,992.29,4833,314.3,2
48064,112,247.52,6311,78.4,1
48065,177,391.16999999999996,3834,123.9,1
48066,379,837.5899999999999,3544,265.3,1
48067,312,689.52,3042,218.4,2
48068,476,1051.96,3430,333.2,2
48069,382,844.22,2396,267.4,3
48070,311,687.3100000000001,4784,217.7,2
48071,277,612.17,4792,193.9,2
48072,334,738.1399999999999,5991,233.8,1
48073,278,614.38,3679,194.6,1
48074,497,1098.37,3927,347.9,3
48075,471,1040.91,4289,329.7,3
48076,248,548.08,3006,173.6,1
48077,355,784.55,4882,248.5,3
48078,248,548.08,3142,173.6,2
48079,113,249.73,6351,79.1,2
48080,70,154.7,6472,49.0,3
48081,59,130.39,4942,41.3,3
48082,92,203.32,6950,64.4,2
48083,384,848.6399999999999,3195,268.8,1
48084,89,196.69,2279,62.3,3
48085,120,265.2,6760,84.0,2
48086,428,945.88,6784,299.6,2
48087,306,676.26,4336,214.2,3
48088,217,479.56999999999994,6774,151.9,1
48089,220,486.2,3684,154.0,2
48090,317,700.5699999999999,1804,221.9,3
48091,181,400.01,4914,126.7,1
48092,178,393.38,2456,124.6,2
48093,229,506.09000000000003,3563,160.3,2
48094,249,550.29,6183,174.3,2
48095,405,895.05,1612,283.5,2
48096,496,1096.16,6670,347.2,3
48097,224,495.04,1510,156.8,3
48098,394,870.7399999999999,5198,275.8,1
48099,455,1005.55,2680,318.5,1
48100,253,559.13,5767,177.1,1
48101,272,601.12,4356,190.4,1
48102,275,607.75,5703,192.5,2
48103,245,541.45,2008,171.5,1
48104,487,1076.27,4666,340.9,2
48105,270,596.7,4895,189.0,1
48106,145,320.45,4558,101.5,1
48107,466,1029.8600000000001,4802,326.2,1
48108,376,830.96,5378,263.2,1
48109,194,428.74,6347,135.8,1
48110,413,912.73,6964,289.1,2
48111,278,614.38,6967,194.6,2
48112,194,428.74,2050,135.8,3
48113,161,355.81,6648,112.7,2
48114,344,760.2399999999999,6227,240.8,1
48115,419,925.9899999999999,3824,293.3,1
48116,115,254.15,3369,80.5,3
48117,424,937.04,2781,296.8,2
48118,167,369.06999999999994,5960,116.9,1
48119,329,727.0899999999999,5316,230.3,1
48120,193,426.53000000000003,1619,135.1,3
48121,330,729.3,5422,231.0,2
48122,79,174.59,4245,55.3,1
48123,447,987.87,3440,312.9,1
48124,472,1043.12,3004,330.4,3
48125,296,654.16,3140,207.2,3
48126,149,329.29,4907,104.3,2
48127,107,236.47,6624,74.9,3
48128,130,287.3,3606,91.0,1
48129,282,623.22,3829,197.4,3
48130,67,148.07,1578,46.9,2
48131,460,1016.6,6517,322.0,1
48132,136,300.56,1502,95.2,2
48133,196,433.15999999999997,6708,137.2,2
48134,459,1014.3899999999999,4333,321.3,3
48135,91,201.10999999999999,4912,63.7,1
48136,125,276.25,1632,87.5,1
48137,498,1100.58,5778,348.6,1
48138,253,559.13,5575,177.1,1
48139,362,800.02,6913,253.4,3
48140,252,556.92,6912,176.4,3
48141,257,567.97,1835,179.9,1
48142,296,654.16,1548,207.2,2
48143,399,881.79,2680,279.3,2
48144,416,919.36,3557,291.2,3
48145,379,837.5899999999999,2728,265.3,1
48146,208,459.68,2617,145.6,1
48147,377,833.17,2327,263.9,2
48148,75,165.75,2914,52.5,2
48149,326,720.46,6597,228.2,3
48150,360,795.6,4892,252.0,2
48151,197,435.36999999999995,1759,137.9,1
48152,134,296.14,5393,93.8,3
48153,176,388.96,6544,123.2,1
48154,332,733.72,3043,232.4,3
48155,72,159.12,3635,50.4,1
48156,224,495.04,2072,156.8,1
48157,364,804.4399999999999,5392,254.8,2
48158,378,835.38,6442,264.6,3
48159,77,170.17000000000002,3795,53.9,1
48160,308,680.6800000000001,1505,215.6,3
48161,154,340.34000000000003,3966,107.8,2
48162,328,724.88,6047,229.60000000000002,3
48163,453,1001.13,3264,317.1,3
48164,345,762.45,2080,241.5,1
48165,241,532.61,5792,168.7,2
48166,216,477.36,5773,151.2,2
48167,447,987.87,5671,312.9,1
48168,132,291.72,3440,92.4,3
48169,230,508.3,4026,161.0,2
48170,454,1003.3399999999999,2853,317.8,3
48171,233,514.9300000000001,4541,163.1,3
48172,190,419.9,2316,133.0,1
48173,469,1036.49,3666,328.3,2
48174,269,594.49,5580,188.3,3
48175,260,574.6,3324,182.0,2
48176,295,651.95,1965,206.5,2
48177,454,1003.3399999999999,4881,317.8,2
48178,309,682.8899999999999,4256,216.3,2
48179,182,402.21999999999997,2272,127.4,2
48180,137,302.77,4014,95.9,1
48181,442,976.8199999999999,5037,309.4,2
48182,342,755.8199999999999,6953,239.4,3
48183,119,262.99,2289,83.3,3
48184,177,391.16999999999996,6136,123.9,1
48185,174,384.54,6004,121.80000000000001,1
48186,359,793.3899999999999,2088,251.3,1
48187,92,203.32,6404,64.4,3
48188,82,181.22,2811,57.400000000000006,2
48189,373,824.33,6574,261.1,1
48190,349,771.29,1995,244.3,2
48191,283,625.4300000000001,1819,198.1,1
48192,92,203.32,3279,64.4,3
48193,457,1009.97,5001,319.9,3
48194,124,274.04,3989,86.8,1
48195,200,442.0,1800,140.0,1
48196,350,773.5,6826,245.0,2
48197,463,1023.23,6815,324.1,3
48198,440,972.4,2323,308.0,3
48199,463,1023.23,5158,324.1,3
48200,260,574.6,4943,182.0,3
48201,337,744.77,6374,235.9,2
48202,346,764.6600000000001,1650,242.2,2
48203,367,811.0699999999999,3073,256.9,3
48204,381,842.01,6647,266.7,3
48205,279,616.59,2611,195.3,1
48206,189,417.69,6433,132.3,3
48207,247,545.87,3264,172.9,1
48208,144,318.24,5647,100.8,1
48209,467,1032.07,3444,326.9,3
48210,197,435.36999999999995,3743,137.9,3
48211,216,477.36,5975,151.2,2
48212,214,472.94,5539,149.8,3
48213,264,583.44,2808,184.8,3
48214,457,1009.97,4017,319.9,3
48215,126,278.46,1819,88.2,3
48216,282,623.22,1983,197.4,2
48217,245,541.45,6223,171.5,3
48218,442,976.8199999999999,6385,309.4,3
48219,85,187.85,4942,59.5,1
48220,107,236.47,6322,74.9,3
48221,326,720.46,5996,228.2,3
48222,241,532.61,2936,168.7,3
48223,479,1058.59,5067,335.3,1
48224,491,1085.1100000000001,6181,343.7,3
48225,476,1051.96,6237,333.2,1
48226,439,970.1899999999999,4868,307.3,2
48227,187,413.27,4553,130.9,1
48228,468,1034.28,4867,327.6,2
48229,424,937.04,5963,296.8,3
48230,50,110.5,1532,35.0,1
48231,102,225.42000000000002,4892,71.4,2
48232,206,455.26,2475,144.2,1
48233,128,282.88,6315,89.6,1
48234,245,541.45,3641,171.5,1
48235,64,141.44,3114,44.8,1
48236,155,342.55,3632,108.5,2
48237,437,965.77,4932,305.9,1
48238,395,872.95,6608,276.5,1
48239,498,1100.58,4220,348.6,1
48240,417,921.5699999999999,6291,291.9,3
48241,176,388.96,2773,123.2,3
48242,151,333.71,2103,105.7,2
48243,497,1098.37,4878,347.9,1
48244,255,563.55,6499,178.5,2
48245,333,735.9300000000001,5605,233.10000000000002,3
48246,377,833.17,6806,263.9,3
48247,425,939.25,1589,297.5,1
48248,337,744.77,4768,235.9,3
48249,301,665.21,2761,210.7,3
48250,244,539.24,3814,170.8,3
48251,272,601.12,1740,190.4,1
48252,282,623.22,3931,197.4,3
48253,274,605.54,6609,191.8,2
48254,174,384.54,5981,121.80000000000001,1
48255,391,864.11,2273,273.7,1
48256,340,751.4,3985,238.0,1
48257,312,689.52,4129,218.4,1
48258,258,570.1800000000001,4719,180.6,2
48259,478,1056.38,4745,334.6,2
48260,126,278.46,2116,88.2,3
48261,83,183.43,5626,58.1,1
48262,457,1009.97,3634,319.9,1
48263,159,351.39,6487,111.3,1
48264,50,110.5,3408,35.0,3
48265,113,249.73,6761,79.1,3
48266,117,258.57,3253,81.9,2
48267,440,972.4,3613,308.0,2
48268,307,678.47,6162,214.9,3
48269,287,634.27,4113,200.9,1
48270,360,795.6,2767,252.0,3
48271,338,746.98,6350,236.60000000000002,2
48272,113,249.73,1831,79.1,3
48273,282,623.22,5633,197.4,1
48274,486,1074.06,5551,340.2,3
48275,196,433.15999999999997,3138,137.2,1
48276,206,455.26,3970,144.2,1
48277,295,651.95,2508,206.5,3
48278,226,499.46,4273,158.2,2
48279,343,758.03,5602,240.10000000000002,3
48280,293,647.53,5384,205.1,3
48281,173,382.33000000000004,6120,121.1,1
48282,99,218.79000000000002,3893,69.3,2
48283,165,364.65,5989,115.5,2
48284,392,866.3199999999999,2885,274.4,3
48285,379,837.5899999999999,6690,265.3,3
48286,337,744.77,6615,235.9,3
48287,253,559.13,2697,177.1,2
48288,183,404.43,3959,128.1,1
48289,337,744.77,1958,235.9,1
48290,398,879.58,3208,278.6,2
48291,270,596.7,2706,189.0,2
48292,87,192.27,5247,60.900000000000006,2
48293,448,990.08,6501,313.6,2
48294,227,501.66999999999996,2872,158.9,1
48295,211,466.31,5214,147.7,1
48296,287,634.27,2530,200.9,1
48297,394,870.7399999999999,1994,275.8,1
48298,83,183.43,5824,58.1,3
48299,459,1014.3899999999999,4969,321.3,3
48300,167,369.06999999999994,2350,116.9,1
48301,117,258.57,6693,81.9,1
48302,85,187.85,3697,59.5,2
48303,405,895.05,3181,283.5,3
48304,161,355.81,5771,112.7,3
48305,201,444.21,4389,140.7,2
48306,289,638.69,2252,202.3,3
48307,238,525.98,4345,166.6,2
48308,187,413.27,2570,130.9,2
48309,297,656.37,5371,207.9,2
48310,114,251.94,2358,79.8,2
48311,341,753.61,3081,238.7,1
48312,136,300.56,1626,95.2,1
48313,319,704.9899999999999,6688,223.3,1
48314,174,384.54,5259,121.80000000000001,2
48315,67,148.07,2615,46.9,3
48316,153,338.13,3673,107.1,1
48317,472,1043.12,6204,330.4,3
48318,385,850.85,1659,269.5,2
48319,290,640.9,2166,203.0,1
48320,391,864.11,6079,273.7,3
48321,479,1058.59,5134,335.3,2
48322,176,388.96,1881,123.2,1
48323,302,667.42,6278,211.4,3
48324,240,530.4,6632,168.0,2
48325,406,897.26,4030,284.2,3
48326,366,808.86,1899,256.2,2
48327,154,340.34000000000003,2625,107.8,3
48328,161,355.81,2719,112.7,3
48329,282,623.22,3944,197.4,1
48330,347,766.87,1534,242.9,1
48331,199,439.79,2106,139.3,3
48332,460,1016.6,4215,322.0,2
48333,252,556.92,6006,176.4,3
48334,197,435.36999999999995,2482,137.9,3
48335,450,994.5,4299,315.0,2
48336,465,1027.65,6007,325.5,1
48337,146,322.65999999999997,1562,102.2,3
48338,174,384.54,5744,121.80000000000001,1
48339,297,656.37,6248,207.9,2
48340,283,625.4300000000001,2537,198.1,2
48341,279,616.59,4502,195.3,3
48342,413,912.73,6518,289.1,1
48343,290,640.9,5468,203.0,3
48344,167,369.06999999999994,2095,116.9,1
48345,395,872.95,3848,276.5,2
48346,335,740.35,3297,234.5,2
48347,81,179.01,5604,56.7,3
48348,77,170.17000000000002,3323,53.9,2
48349,121,267.40999999999997,2839,84.7,2
48350,237,523.77,2510,165.9,1
48351,298,658.58,6322,208.6,2
48352,354,782.3399999999999,5000,247.8,2
48353,162,358.02,6630,113.4,1
48354,124,274.04,5398,86.8,3
48355,365,806.65,2802,255.5,3
48356,296,654.16,4132,207.2,2
48357,312,689.52,3427,218.4,3
48358,160,353.6,4173,112.0,3
48359,382,844.22,2142,267.4,1
48360,394,870.7399999999999,5536,275.8,1
48361,65,143.65,1785,45.5,3
48362,344,760.2399999999999,5767,240.8,3
